Site,s_graph_value,s_table_name
PB10_b,Chlorophyll a (in situ) (ug/L),sensor_repository_67228
PB10_s,Chlorophyll a (in situ) (ug/L),sensor_repository_45332
PO2_b,Chlorophyll a (in situ) (ug/L),sensor_repository_70084
PO2_s,Chlorophyll a (in situ) (ug/L),sensor_repository_48188
PO3_b,Chlorophyll a (in situ) (ug/L),sensor_repository_70322
PO3_s,Chlorophyll a (in situ) (ug/L),sensor_repository_48426
POL_b,Chlorophyll a (in situ) (ug/L),sensor_repository_75082
POL_s,Chlorophyll a (in situ) (ug/L),sensor_repository_53186
PRISPT_b,Chlorophyll a (in situ) (ug/L),sensor_repository_59850
PRISPT_s,Chlorophyll a (in situ) (ug/L),sensor_repository_37478
RB1_b,Chlorophyll a (in situ) (ug/L),sensor_repository_69132
RB1_s,Chlorophyll a (in situ) (ug/L),sensor_repository_47236
REG_b,Chlorophyll a (in situ) (ug/L),sensor_repository_58422
REG_s,Chlorophyll a (in situ) (ug/L),sensor_repository_36288
RIV_b,Chlorophyll a (in situ) (ug/L),sensor_repository_61754
RIV_s,Chlorophyll a (in situ) (ug/L),sensor_repository_39382
RON_b,Chlorophyll a (in situ) (ug/L),sensor_repository_62944
RON_s,Chlorophyll a (in situ) (ug/L),sensor_repository_40572
RON2_b,Chlorophyll a (in situ) (ug/L),sensor_repository_76272
RON2_s,Chlorophyll a (in situ) (ug/L),sensor_repository_54376
SAL_b,Chlorophyll a (in situ) (ug/L),sensor_repository_61992
SAL_s,Chlorophyll a (in situ) (ug/L),sensor_repository_39620
SANDBR_b,Chlorophyll a (in situ) (ug/L),sensor_repository_74844
SANDBR_s,Chlorophyll a (in situ) (ug/L),sensor_repository_52948
SB9_b,Chlorophyll a (in situ) (ug/L),sensor_repository_66990
SB9_s,Chlorophyll a (in situ) (ug/L),sensor_repository_45094
SCB_b,Chlorophyll a (in situ) (ug/L),sensor_repository_69608
SCB_s,Chlorophyll a (in situ) (ug/L),sensor_repository_47712
SCB2_b,Chlorophyll a (in situ) (ug/L),sensor_repository_78890
SCB2_s,Chlorophyll a (in situ) (ug/L),sensor_repository_81032
SCS01_b,Chlorophyll a (in situ) (ug/L),sensor_repository_75796
SCS01_s,Chlorophyll a (in situ) (ug/L),sensor_repository_53900
SHELL_b,Chlorophyll a (in situ) (ug/L),sensor_repository_77700
SHELL_s,Chlorophyll a (in situ) (ug/L),sensor_repository_79842
STJ_b,Chlorophyll a (in situ) (ug/L),sensor_repository_62706
STJ_s,Chlorophyll a (in situ) (ug/L),sensor_repository_40334
SUC_b,Chlorophyll a (in situ) (ug/L),sensor_repository_63182
SUC_s,Chlorophyll a (in situ) (ug/L),sensor_repository_40810
VIT_b,Chlorophyll a (in situ) (ug/L),sensor_repository_64610
VIT_s,Chlorophyll a (in situ) (ug/L),sensor_repository_42238
WAYB_b,Chlorophyll a (in situ) (ug/L),sensor_repository_77938
WAYB_s,Chlorophyll a (in situ) (ug/L),sensor_repository_80080
WBRP_b,Chlorophyll a (in situ) (ug/L),sensor_repository_76034
WBRP_s,Chlorophyll a (in situ) (ug/L),sensor_repository_54138
WHA_b,Chlorophyll a (in situ) (ug/L),sensor_repository_63420
WHA_s,Chlorophyll a (in situ) (ug/L),sensor_repository_41048
WMP_b,Chlorophyll a (in situ) (ug/L),sensor_repository_62230
WMP_s,Chlorophyll a (in situ) (ug/L),sensor_repository_39858
ARM_b,Chlorophyll a (in situ) (RFU),sensor_repository_59139
ARM_s,Chlorophyll a (in situ) (RFU),sensor_repository_32245
BAC_b,Chlorophyll a (in situ) (RFU),sensor_repository_67945
BAC_s,Chlorophyll a (in situ) (RFU),sensor_repository_46049
BACD100_b,Chlorophyll a (in situ) (RFU),sensor_repository_71991
BACD100_s,Chlorophyll a (in situ) (RFU),sensor_repository_50095
BACD200_b,Chlorophyll a (in situ) (RFU),sensor_repository_72229
BACD200_s,Chlorophyll a (in situ) (RFU),sensor_repository_50333
BACD25_b,Chlorophyll a (in situ) (RFU),sensor_repository_60805
BACD25_s,Chlorophyll a (in situ) (RFU),sensor_repository_38433
BACD300_b,Chlorophyll a (in situ) (RFU),sensor_repository_72467
BACD300_s,Chlorophyll a (in situ) (RFU),sensor_repository_50571
BACD400_b,Chlorophyll a (in situ) (RFU),sensor_repository_72943
BACD400_s,Chlorophyll a (in situ) (RFU),sensor_repository_51047
BACD50_b,Chlorophyll a (in situ) (RFU),sensor_repository_60567
BACD50_s,Chlorophyll a (in situ) (RFU),sensor_repository_38195
BACD500_b,Chlorophyll a (in situ) (RFU),sensor_repository_71039
BACD500_s,Chlorophyll a (in situ) (RFU),sensor_repository_49143
BACD600_b,Chlorophyll a (in situ) (RFU),sensor_repository_73419
BACD600_s,Chlorophyll a (in situ) (RFU),sensor_repository_51523
BACD700_b,Chlorophyll a (in situ) (RFU),sensor_repository_73895
BACD700_s,Chlorophyll a (in situ) (RFU),sensor_repository_51999
BACU100_b,Chlorophyll a (in situ) (RFU),sensor_repository_74609
BACU100_s,Chlorophyll a (in situ) (RFU),sensor_repository_52713
BACU150_b,Chlorophyll a (in situ) (RFU),sensor_repository_71515
BACU150_s,Chlorophyll a (in situ) (RFU),sensor_repository_49619
BACU200_b,Chlorophyll a (in situ) (RFU),sensor_repository_73657
BACU200_s,Chlorophyll a (in situ) (RFU),sensor_repository_51761
BACU300_b,Chlorophyll a (in situ) (RFU),sensor_repository_71277
BACU300_s,Chlorophyll a (in situ) (RFU),sensor_repository_49381
BACU400_b,Chlorophyll a (in situ) (RFU),sensor_repository_72705
BACU400_s,Chlorophyll a (in situ) (RFU),sensor_repository_50809
BACU50_b,Chlorophyll a (in situ) (RFU),sensor_repository_71753
BACU50_s,Chlorophyll a (in situ) (RFU),sensor_repository_49857
BACU600_b,Chlorophyll a (in situ) (RFU),sensor_repository_73181
BACU600_s,Chlorophyll a (in situ) (RFU),sensor_repository_51285
BC11_1_b,Chlorophyll a (in situ) (RFU),sensor_repository_55093
BC11_1_s,Chlorophyll a (in situ) (RFU),sensor_repository_32959
BC11_2_b,Chlorophyll a (in situ) (RFU),sensor_repository_55331
BC11_2_s,Chlorophyll a (in situ) (RFU),sensor_repository_33197
BC11_3_b,Chlorophyll a (in situ) (RFU),sensor_repository_55569
BC11_3_s,Chlorophyll a (in situ) (RFU),sensor_repository_33435
BC11_4_b,Chlorophyll a (in situ) (RFU),sensor_repository_55807
BC11_4_s,Chlorophyll a (in situ) (RFU),sensor_repository_33673
BC11_5_b,Chlorophyll a (in situ) (RFU),sensor_repository_56045
BC11_5_s,Chlorophyll a (in situ) (RFU),sensor_repository_33911
BC11_6_b,Chlorophyll a (in situ) (RFU),sensor_repository_56283
BC11_6_s,Chlorophyll a (in situ) (RFU),sensor_repository_34149
BC11_b,Chlorophyll a (in situ) (RFU),sensor_repository_54855
BC11_s,Chlorophyll a (in situ) (RFU),sensor_repository_32721
BC12_b,Chlorophyll a (in situ) (RFU),sensor_repository_54617
BC12_s,Chlorophyll a (in situ) (RFU),sensor_repository_32483
BLA_b,Chlorophyll a (in situ) (RFU),sensor_repository_58901
BLA_s,Chlorophyll a (in situ) (RFU),sensor_repository_36767
CAS_b,Chlorophyll a (in situ) (RFU),sensor_repository_69849
CAS_s,Chlorophyll a (in situ) (RFU),sensor_repository_47953
CASMID_b,Chlorophyll a (in situ) (RFU),sensor_repository_67707
CASMID_s,Chlorophyll a (in situ) (RFU),sensor_repository_45811
CAV_b,Chlorophyll a (in situ) (RFU),sensor_repository_58187
CAV_s,Chlorophyll a (in situ) (RFU),sensor_repository_36053
CSBP1_b,Chlorophyll a (in situ) (RFU),sensor_repository_56521
CSBP1_s,Chlorophyll a (in situ) (RFU),sensor_repository_34387
CSBP2_b,Chlorophyll a (in situ) (RFU),sensor_repository_56759
CSBP2_s,Chlorophyll a (in situ) (RFU),sensor_repository_34625
CSBP3_b,Chlorophyll a (in situ) (RFU),sensor_repository_56997
CSBP3_s,Chlorophyll a (in situ) (RFU),sensor_repository_34863
CSBP4_b,Chlorophyll a (in situ) (RFU),sensor_repository_57235
CSBP4_s,Chlorophyll a (in situ) (RFU),sensor_repository_35101
ELL_b,Chlorophyll a (in situ) (RFU),sensor_repository_68183
ELL_s,Chlorophyll a (in situ) (RFU),sensor_repository_46287
ELLAM_b,Chlorophyll a (in situ) (RFU),sensor_repository_75323
ELLAM_s,Chlorophyll a (in situ) (RFU),sensor_repository_53427
ELLD50_b,Chlorophyll a (in situ) (RFU),sensor_repository_78417
ELLD50_s,Chlorophyll a (in situ) (RFU),sensor_repository_80559
FP1_b,Chlorophyll a (in situ) (RFU),sensor_repository_82183
FP1_s,Chlorophyll a (in situ) (RFU),sensor_repository_81945
FP13_b,Chlorophyll a (in situ) (RFU),sensor_repository_64375
FP13_s,Chlorophyll a (in situ) (RFU),sensor_repository_42003
FP2.1_b,Chlorophyll a (in situ) (RFU),sensor_repository_84087
FP2.1_s,Chlorophyll a (in situ) (RFU),sensor_repository_83849
FP2.2_b,Chlorophyll a (in situ) (RFU),sensor_repository_84563
FP2.2_s,Chlorophyll a (in situ) (RFU),sensor_repository_84325
FP2_b,Chlorophyll a (in situ) (RFU),sensor_repository_65565
FP2_s,Chlorophyll a (in situ) (RFU),sensor_repository_43669
FP3_b,Chlorophyll a (in situ) (RFU),sensor_repository_65803
FP3_s,Chlorophyll a (in situ) (RFU),sensor_repository_43907
FP3B_b,Chlorophyll a (in situ) (RFU),sensor_repository_63899
FP3B_s,Chlorophyll a (in situ) (RFU),sensor_repository_41527
FP3C_b,Chlorophyll a (in situ) (RFU),sensor_repository_64137
FP3C_s,Chlorophyll a (in situ) (RFU),sensor_repository_41765
FP4_1_b,Chlorophyll a (in situ) (RFU),sensor_repository_57949
FP4_1_s,Chlorophyll a (in situ) (RFU),sensor_repository_35815
FP4_b,Chlorophyll a (in situ) (RFU),sensor_repository_66041
FP4_s,Chlorophyll a (in situ) (RFU),sensor_repository_44145
FP5_b,Chlorophyll a (in situ) (RFU),sensor_repository_66279
FP5_s,Chlorophyll a (in situ) (RFU),sensor_repository_44383
FP6_b,Chlorophyll a (in situ) (RFU),sensor_repository_66517
FP6_s,Chlorophyll a (in situ) (RFU),sensor_repository_44621
FP7_b,Chlorophyll a (in situ) (RFU),sensor_repository_83611
FP7_s,Chlorophyll a (in situ) (RFU),sensor_repository_83373
GRE_b,Chlorophyll a (in situ) (RFU),sensor_repository_68421
GRE_s,Chlorophyll a (in situ) (RFU),sensor_repository_46525
HEA_b,Chlorophyll a (in situ) (RFU),sensor_repository_62471
HEA_s,Chlorophyll a (in situ) (RFU),sensor_repository_40099
HES_b,Chlorophyll a (in situ) (RFU),sensor_repository_68659
HES_s,Chlorophyll a (in situ) (RFU),sensor_repository_46763
JBC_b,Chlorophyll a (in situ) (RFU),sensor_repository_75561
JBC_s,Chlorophyll a (in situ) (RFU),sensor_repository_53665
KBT14_b,Chlorophyll a (in situ) (RFU),sensor_repository_57473
KBT14_s,Chlorophyll a (in situ) (RFU),sensor_repository_35339
KBT15_b,Chlorophyll a (in situ) (RFU),sensor_repository_57711
KBT15_s,Chlorophyll a (in situ) (RFU),sensor_repository_35577
KEN_b,Chlorophyll a (in situ) (RFU),sensor_repository_67469
KEN_s,Chlorophyll a (in situ) (RFU),sensor_repository_45573
KENU150_b,Chlorophyll a (in situ) (RFU),sensor_repository_74133
KENU150_s,Chlorophyll a (in situ) (RFU),sensor_repository_52237
KENU300_b,Chlorophyll a (in situ) (RFU),sensor_repository_74371
KENU300_s,Chlorophyll a (in situ) (RFU),sensor_repository_52475
KIN_b,Chlorophyll a (in situ) (RFU),sensor_repository_61281
KIN_s,Chlorophyll a (in situ) (RFU),sensor_repository_38909
KMO_b,Chlorophyll a (in situ) (RFU),sensor_repository_63661
KMO_s,Chlorophyll a (in situ) (RFU),sensor_repository_41289
KS7_b,Chlorophyll a (in situ) (RFU),sensor_repository_76989
KS7_s,Chlorophyll a (in situ) (RFU),sensor_repository_76513
KS9_b,Chlorophyll a (in situ) (RFU),sensor_repository_77227
KS9_s,Chlorophyll a (in situ) (RFU),sensor_repository_76751
LLH_b,Chlorophyll a (in situ) (RFU),sensor_repository_58663
LLH_s,Chlorophyll a (in situ) (RFU),sensor_repository_36529
MACD50_b,Chlorophyll a (in situ) (RFU),sensor_repository_78655
MACD50_s,Chlorophyll a (in situ) (RFU),sensor_repository_80797
MAS_b,Chlorophyll a (in situ) (RFU),sensor_repository_68897
MAS_s,Chlorophyll a (in situ) (RFU),sensor_repository_47001
MASD50_b,Chlorophyll a (in situ) (RFU),sensor_repository_79131
MASD50_s,Chlorophyll a (in situ) (RFU),sensor_repository_81273
MAY_b,Chlorophyll a (in situ) (RFU),sensor_repository_60091
MAY_s,Chlorophyll a (in situ) (RFU),sensor_repository_37719
MEAD_b,Chlorophyll a (in situ) (RFU),sensor_repository_78179
MEAD_s,Chlorophyll a (in situ) (RFU),sensor_repository_80321
MENDD_b,Chlorophyll a (in situ) (RFU),sensor_repository_70801
MENDD_s,Chlorophyll a (in situ) (RFU),sensor_repository_48905
MSB_b,Chlorophyll a (in situ) (RFU),sensor_repository_61043
MSB_s,Chlorophyll a (in situ) (RFU),sensor_repository_38671
MULB_b,Chlorophyll a (in situ) (RFU),sensor_repository_60329
MULB_s,Chlorophyll a (in situ) (RFU),sensor_repository_37957
NAR_b,Chlorophyll a (in situ) (RFU),sensor_repository_59377
NAR_s,Chlorophyll a (in situ) (RFU),sensor_repository_37005
NIC_b,Chlorophyll a (in situ) (RFU),sensor_repository_61519
NIC_s,Chlorophyll a (in situ) (RFU),sensor_repository_39147
NICD200_b,Chlorophyll a (in situ) (RFU),sensor_repository_69373
NICD200_s,Chlorophyll a (in situ) (RFU),sensor_repository_47477
NIL_b,Chlorophyll a (in situ) (RFU),sensor_repository_59615
NIL_s,Chlorophyll a (in situ) (RFU),sensor_repository_37243
NQ1_b,Chlorophyll a (in situ) (RFU),sensor_repository_64851
NQ1_s,Chlorophyll a (in situ) (RFU),sensor_repository_42955
NQ2_b,Chlorophyll a (in situ) (RFU),sensor_repository_65089
NQ2_s,Chlorophyll a (in situ) (RFU),sensor_repository_43193
P3_b,Chlorophyll a (in situ) (RFU),sensor_repository_70563
P3_s,Chlorophyll a (in situ) (RFU),sensor_repository_48667
PAC_b,Chlorophyll a (in situ) (RFU),sensor_repository_79369
PAC_s,Chlorophyll a (in situ) (RFU),sensor_repository_81511
PB10_b,Chlorophyll a (in situ) (RFU),sensor_repository_67231
PB10_s,Chlorophyll a (in situ) (RFU),sensor_repository_45335
PO2_b,Chlorophyll a (in situ) (RFU),sensor_repository_70087
PO2_s,Chlorophyll a (in situ) (RFU),sensor_repository_48191
PO3_b,Chlorophyll a (in situ) (RFU),sensor_repository_70325
PO3_s,Chlorophyll a (in situ) (RFU),sensor_repository_48429
POL_b,Chlorophyll a (in situ) (RFU),sensor_repository_75085
POL_s,Chlorophyll a (in situ) (RFU),sensor_repository_53189
PRISPT_b,Chlorophyll a (in situ) (RFU),sensor_repository_59853
PRISPT_s,Chlorophyll a (in situ) (RFU),sensor_repository_37481
RB1_b,Chlorophyll a (in situ) (RFU),sensor_repository_69135
RB1_s,Chlorophyll a (in situ) (RFU),sensor_repository_47239
REG_b,Chlorophyll a (in situ) (RFU),sensor_repository_58425
REG_s,Chlorophyll a (in situ) (RFU),sensor_repository_36291
RIV_b,Chlorophyll a (in situ) (RFU),sensor_repository_61757
RIV_s,Chlorophyll a (in situ) (RFU),sensor_repository_39385
RON_b,Chlorophyll a (in situ) (RFU),sensor_repository_62947
RON_s,Chlorophyll a (in situ) (RFU),sensor_repository_40575
RON2_b,Chlorophyll a (in situ) (RFU),sensor_repository_76275
RON2_s,Chlorophyll a (in situ) (RFU),sensor_repository_54379
SAL_b,Chlorophyll a (in situ) (RFU),sensor_repository_61995
SAL_s,Chlorophyll a (in situ) (RFU),sensor_repository_39623
SANDBR_b,Chlorophyll a (in situ) (RFU),sensor_repository_74847
SANDBR_s,Chlorophyll a (in situ) (RFU),sensor_repository_52951
SB9_b,Chlorophyll a (in situ) (RFU),sensor_repository_66993
SB9_s,Chlorophyll a (in situ) (RFU),sensor_repository_45097
SCB_b,Chlorophyll a (in situ) (RFU),sensor_repository_69611
SCB_s,Chlorophyll a (in situ) (RFU),sensor_repository_47715
SCB2_b,Chlorophyll a (in situ) (RFU),sensor_repository_78893
SCB2_s,Chlorophyll a (in situ) (RFU),sensor_repository_81035
SCS01_b,Chlorophyll a (in situ) (RFU),sensor_repository_75799
SCS01_s,Chlorophyll a (in situ) (RFU),sensor_repository_53903
SHELL_b,Chlorophyll a (in situ) (RFU),sensor_repository_77703
SHELL_s,Chlorophyll a (in situ) (RFU),sensor_repository_79845
STJ_b,Chlorophyll a (in situ) (RFU),sensor_repository_62709
STJ_s,Chlorophyll a (in situ) (RFU),sensor_repository_40337
SUC_b,Chlorophyll a (in situ) (RFU),sensor_repository_63185
SUC_s,Chlorophyll a (in situ) (RFU),sensor_repository_40813
VIT_b,Chlorophyll a (in situ) (RFU),sensor_repository_64613
VIT_s,Chlorophyll a (in situ) (RFU),sensor_repository_42241
WAYB_b,Chlorophyll a (in situ) (RFU),sensor_repository_77941
WAYB_s,Chlorophyll a (in situ) (RFU),sensor_repository_80083
WBRP_b,Chlorophyll a (in situ) (RFU),sensor_repository_76037
WBRP_s,Chlorophyll a (in situ) (RFU),sensor_repository_54141
WHA_b,Chlorophyll a (in situ) (RFU),sensor_repository_63423
WHA_s,Chlorophyll a (in situ) (RFU),sensor_repository_41051
WMP_b,Chlorophyll a (in situ) (RFU),sensor_repository_62233
WMP_s,Chlorophyll a (in situ) (RFU),sensor_repository_39861
ARM_b,Chlorophyll a (by vol) (mg/L),sensor_repository_59121
ARM_s,Chlorophyll a (by vol) (mg/L),sensor_repository_32227
BAC_b,Chlorophyll a (by vol) (mg/L),sensor_repository_67927
BAC_s,Chlorophyll a (by vol) (mg/L),sensor_repository_46031
BACD100_b,Chlorophyll a (by vol) (mg/L),sensor_repository_71973
BACD100_s,Chlorophyll a (by vol) (mg/L),sensor_repository_50077
BACD200_b,Chlorophyll a (by vol) (mg/L),sensor_repository_72211
BACD200_s,Chlorophyll a (by vol) (mg/L),sensor_repository_50315
BACD25_b,Chlorophyll a (by vol) (mg/L),sensor_repository_60787
BACD25_s,Chlorophyll a (by vol) (mg/L),sensor_repository_38415
BACD300_b,Chlorophyll a (by vol) (mg/L),sensor_repository_72449
BACD300_s,Chlorophyll a (by vol) (mg/L),sensor_repository_50553
BACD400_b,Chlorophyll a (by vol) (mg/L),sensor_repository_72925
BACD400_s,Chlorophyll a (by vol) (mg/L),sensor_repository_51029
BACD50_b,Chlorophyll a (by vol) (mg/L),sensor_repository_60549
BACD50_s,Chlorophyll a (by vol) (mg/L),sensor_repository_38177
BACD500_b,Chlorophyll a (by vol) (mg/L),sensor_repository_71021
BACD500_s,Chlorophyll a (by vol) (mg/L),sensor_repository_49125
BACD600_b,Chlorophyll a (by vol) (mg/L),sensor_repository_73401
BACD600_s,Chlorophyll a (by vol) (mg/L),sensor_repository_51505
BACD700_b,Chlorophyll a (by vol) (mg/L),sensor_repository_73877
BACD700_s,Chlorophyll a (by vol) (mg/L),sensor_repository_51981
BACU100_b,Chlorophyll a (by vol) (mg/L),sensor_repository_74591
BACU100_s,Chlorophyll a (by vol) (mg/L),sensor_repository_52695
BACU150_b,Chlorophyll a (by vol) (mg/L),sensor_repository_71497
BACU150_s,Chlorophyll a (by vol) (mg/L),sensor_repository_49601
BACU200_b,Chlorophyll a (by vol) (mg/L),sensor_repository_73639
BACU200_s,Chlorophyll a (by vol) (mg/L),sensor_repository_51743
BACU300_b,Chlorophyll a (by vol) (mg/L),sensor_repository_71259
BACU300_s,Chlorophyll a (by vol) (mg/L),sensor_repository_49363
BACU400_b,Chlorophyll a (by vol) (mg/L),sensor_repository_72687
BACU400_s,Chlorophyll a (by vol) (mg/L),sensor_repository_50791
BACU50_b,Chlorophyll a (by vol) (mg/L),sensor_repository_71735
BACU50_s,Chlorophyll a (by vol) (mg/L),sensor_repository_49839
BACU600_b,Chlorophyll a (by vol) (mg/L),sensor_repository_73163
BACU600_s,Chlorophyll a (by vol) (mg/L),sensor_repository_51267
BC11_1_b,Chlorophyll a (by vol) (mg/L),sensor_repository_55075
BC11_1_s,Chlorophyll a (by vol) (mg/L),sensor_repository_32941
BC11_2_b,Chlorophyll a (by vol) (mg/L),sensor_repository_55313
BC11_2_s,Chlorophyll a (by vol) (mg/L),sensor_repository_33179
BC11_3_b,Chlorophyll a (by vol) (mg/L),sensor_repository_55551
BC11_3_s,Chlorophyll a (by vol) (mg/L),sensor_repository_33417
BC11_4_b,Chlorophyll a (by vol) (mg/L),sensor_repository_55789
BC11_4_s,Chlorophyll a (by vol) (mg/L),sensor_repository_33655
BC11_5_b,Chlorophyll a (by vol) (mg/L),sensor_repository_56027
BC11_5_s,Chlorophyll a (by vol) (mg/L),sensor_repository_33893
BC11_6_b,Chlorophyll a (by vol) (mg/L),sensor_repository_56265
BC11_6_s,Chlorophyll a (by vol) (mg/L),sensor_repository_34131
BC11_b,Chlorophyll a (by vol) (mg/L),sensor_repository_54837
BC11_s,Chlorophyll a (by vol) (mg/L),sensor_repository_32703
BC12_b,Chlorophyll a (by vol) (mg/L),sensor_repository_54599
BC12_s,Chlorophyll a (by vol) (mg/L),sensor_repository_32465
BLA_b,Chlorophyll a (by vol) (mg/L),sensor_repository_58883
BLA_s,Chlorophyll a (by vol) (mg/L),sensor_repository_36749
CAS_b,Chlorophyll a (by vol) (mg/L),sensor_repository_69831
CAS_s,Chlorophyll a (by vol) (mg/L),sensor_repository_47935
CASMID_b,Chlorophyll a (by vol) (mg/L),sensor_repository_67689
CASMID_s,Chlorophyll a (by vol) (mg/L),sensor_repository_45793
CAV_b,Chlorophyll a (by vol) (mg/L),sensor_repository_58169
CAV_s,Chlorophyll a (by vol) (mg/L),sensor_repository_36035
CSBP1_b,Chlorophyll a (by vol) (mg/L),sensor_repository_56503
CSBP1_s,Chlorophyll a (by vol) (mg/L),sensor_repository_34369
CSBP2_b,Chlorophyll a (by vol) (mg/L),sensor_repository_56741
CSBP2_s,Chlorophyll a (by vol) (mg/L),sensor_repository_34607
CSBP3_b,Chlorophyll a (by vol) (mg/L),sensor_repository_56979
CSBP3_s,Chlorophyll a (by vol) (mg/L),sensor_repository_34845
CSBP4_b,Chlorophyll a (by vol) (mg/L),sensor_repository_57217
CSBP4_s,Chlorophyll a (by vol) (mg/L),sensor_repository_35083
ELL_b,Chlorophyll a (by vol) (mg/L),sensor_repository_68165
ELL_s,Chlorophyll a (by vol) (mg/L),sensor_repository_46269
ELLAM_b,Chlorophyll a (by vol) (mg/L),sensor_repository_75305
ELLAM_s,Chlorophyll a (by vol) (mg/L),sensor_repository_53409
ELLD50_b,Chlorophyll a (by vol) (mg/L),sensor_repository_78399
ELLD50_s,Chlorophyll a (by vol) (mg/L),sensor_repository_80541
FP1_b,Chlorophyll a (by vol) (mg/L),sensor_repository_82165
FP1_s,Chlorophyll a (by vol) (mg/L),sensor_repository_81927
FP13_b,Chlorophyll a (by vol) (mg/L),sensor_repository_64357
FP13_s,Chlorophyll a (by vol) (mg/L),sensor_repository_41985
FP2.1_b,Chlorophyll a (by vol) (mg/L),sensor_repository_84069
FP2.1_s,Chlorophyll a (by vol) (mg/L),sensor_repository_83831
FP2.2_b,Chlorophyll a (by vol) (mg/L),sensor_repository_84545
FP2.2_s,Chlorophyll a (by vol) (mg/L),sensor_repository_84307
FP2_b,Chlorophyll a (by vol) (mg/L),sensor_repository_65547
FP2_s,Chlorophyll a (by vol) (mg/L),sensor_repository_43651
FP3_b,Chlorophyll a (by vol) (mg/L),sensor_repository_65785
FP3_s,Chlorophyll a (by vol) (mg/L),sensor_repository_43889
