Site,s_graph_value,s_table_name
SWS6,Wind speed (knot),sensor_repository_15844
SWS8,Alkalinity (tot) (CaCO3) (ug/L),sensor_repository_16029
SWS8,Bottom Depth (m),sensor_repository_15999
SWS8,C (sol org) {DOC as NPOC} (ug/L),sensor_repository_16032
SWS8,Chlorophyll a (by vol) (mg/L),sensor_repository_16043
SWS8,Chlorophyll a (in situ) (RFU),sensor_repository_16061
SWS8,Chlorophyll a (in situ) (ug/L),sensor_repository_16058
SWS8,Chlorophyll b (by vol) (mg/L),sensor_repository_16046
SWS8,Chlorophyll c (by vol) (mg/L),sensor_repository_16049
SWS8,Chlorophyll sample volume (mL),sensor_repository_16052
SWS8,Cloud cover (%),sensor_repository_16071
SWS8,Collection Method,sensor_repository_15969
SWS8,Conductivity @ 25 deg C (uS/cm),sensor_repository_15979
SWS8,Depth (m),sensor_repository_15972
SWS8,Depth _s (m),sensor_repository_15971
SWS8,Depth measuring point,sensor_repository_15970
SWS8,Depth To (m),sensor_repository_15973
SWS8,Dissolved Oxygen (% saturation),sensor_repository_15988
SWS8,Dissolved Oxygen (mg/L),sensor_repository_15985
SWS8,Flow status,sensor_repository_16073
SWS8,N (sum sol org) {DON} (ug/L),sensor_repository_16011
SWS8,N (sum sol ox) {NOx-N TON} (ug/L),sensor_repository_16005
SWS8,N (tot kjel) {TKN} (ug/L),sensor_repository_16014
SWS8,N (tot) {TN pTN} (ug/L),sensor_repository_16002
SWS8,NH3-N/NH4-N (sol) (ug/L),sensor_repository_16008
SWS8,NO2-N (sol) (ug/L),sensor_repository_16017
SWS8,NO3-N (sol) (ug/L),sensor_repository_16020
SWS8,Null reading,sensor_repository_16069
SWS8,P (tot) {TP pTP} (ug/L),sensor_repository_16023
SWS8,pH,sensor_repository_15990
SWS8,Phaeophytin a (by vol) (mg/L),sensor_repository_16055
SWS8,Phycocyanin (insitu) {BGA-PC} (RFU),sensor_repository_16067
SWS8,Phycocyanin (insitu) {BGA-PC} (ug/L),sensor_repository_16064
SWS8,PO4-P (sol react) {SRP FRP} (ug/L),sensor_repository_16026
SWS8,Program Code,sensor_repository_15967
SWS8,Program Site Ref,sensor_repository_15966
SWS8,Salinity (ppt),sensor_repository_15976
SWS8,Sample Type,sensor_repository_15968
SWS8,Secchi depth (m),sensor_repository_15996
SWS8,Security Level,sensor_repository_15974
SWS8,SiO2 (sol react) (ug/L),sensor_repository_16035
SWS8,SiO2-Si (sol react) (ug/L),sensor_repository_16038
SWS8,Site Ref,sensor_repository_15965
SWS8,Suspended Solids (Total) {TSS} (mg/L),sensor_repository_16041
SWS8,Temperature (deg C),sensor_repository_15982
SWS8,Tide status,sensor_repository_16074
SWS8,Turbidity (NTU),sensor_repository_15993
SWS8,Water level (SLE) (m),sensor_repository_16076
SWS8,Wind direction (°),sensor_repository_16079
SWS8,Wind speed (knot),sensor_repository_16082
SWS9,Alkalinity (tot) (CaCO3) (ug/L),sensor_repository_16267
SWS9,Bottom Depth (m),sensor_repository_16237
SWS9,C (sol org) {DOC as NPOC} (ug/L),sensor_repository_16270
SWS9,Chlorophyll a (by vol) (mg/L),sensor_repository_16281
SWS9,Chlorophyll a (in situ) (RFU),sensor_repository_16299
SWS9,Chlorophyll a (in situ) (ug/L),sensor_repository_16296
SWS9,Chlorophyll b (by vol) (mg/L),sensor_repository_16284
SWS9,Chlorophyll c (by vol) (mg/L),sensor_repository_16287
SWS9,Chlorophyll sample volume (mL),sensor_repository_16290
SWS9,Cloud cover (%),sensor_repository_16309
SWS9,Collection Method,sensor_repository_16207
SWS9,Conductivity @ 25 deg C (uS/cm),sensor_repository_16217
SWS9,Depth (m),sensor_repository_16210
SWS9,Depth _s (m),sensor_repository_16209
SWS9,Depth measuring point,sensor_repository_16208
SWS9,Depth To (m),sensor_repository_16211
SWS9,Dissolved Oxygen (% saturation),sensor_repository_16226
SWS9,Dissolved Oxygen (mg/L),sensor_repository_16223
SWS9,Flow status,sensor_repository_16311
SWS9,N (sum sol org) {DON} (ug/L),sensor_repository_16249
SWS9,N (sum sol ox) {NOx-N TON} (ug/L),sensor_repository_16243
SWS9,N (tot kjel) {TKN} (ug/L),sensor_repository_16252
SWS9,N (tot) {TN pTN} (ug/L),sensor_repository_16240
SWS9,NH3-N/NH4-N (sol) (ug/L),sensor_repository_16246
SWS9,NO2-N (sol) (ug/L),sensor_repository_16255
SWS9,NO3-N (sol) (ug/L),sensor_repository_16258
SWS9,Null reading,sensor_repository_16307
SWS9,P (tot) {TP pTP} (ug/L),sensor_repository_16261
SWS9,pH,sensor_repository_16228
SWS9,Phaeophytin a (by vol) (mg/L),sensor_repository_16293
SWS9,Phycocyanin (insitu) {BGA-PC} (RFU),sensor_repository_16305
SWS9,Phycocyanin (insitu) {BGA-PC} (ug/L),sensor_repository_16302
SWS9,PO4-P (sol react) {SRP FRP} (ug/L),sensor_repository_16264
SWS9,Program Code,sensor_repository_16205
SWS9,Program Site Ref,sensor_repository_16204
SWS9,Salinity (ppt),sensor_repository_16214
SWS9,Sample Type,sensor_repository_16206
SWS9,Secchi depth (m),sensor_repository_16234
SWS9,Security Level,sensor_repository_16212
SWS9,SiO2 (sol react) (ug/L),sensor_repository_16273
SWS9,SiO2-Si (sol react) (ug/L),sensor_repository_16276
SWS9,Site Ref,sensor_repository_16203
SWS9,Suspended Solids (Total) {TSS} (mg/L),sensor_repository_16279
SWS9,Temperature (deg C),sensor_repository_16220
SWS9,Tide status,sensor_repository_16312
SWS9,Turbidity (NTU),sensor_repository_16231
SWS9,Water level (SLE) (m),sensor_repository_16314
SWS9,Wind direction (°),sensor_repository_16317
SWS9,Wind speed (knot),sensor_repository_16320
TGDSDPOUT,Alkalinity (tot) (CaCO3) (ug/L),sensor_repository_16743
TGDSDPOUT,Bottom Depth (m),sensor_repository_16713
TGDSDPOUT,C (sol org) {DOC as NPOC} (ug/L),sensor_repository_16746
TGDSDPOUT,Chlorophyll a (by vol) (mg/L),sensor_repository_16757
TGDSDPOUT,Chlorophyll a (in situ) (RFU),sensor_repository_16775
TGDSDPOUT,Chlorophyll a (in situ) (ug/L),sensor_repository_16772
TGDSDPOUT,Chlorophyll b (by vol) (mg/L),sensor_repository_16760
TGDSDPOUT,Chlorophyll c (by vol) (mg/L),sensor_repository_16763
TGDSDPOUT,Chlorophyll sample volume (mL),sensor_repository_16766
TGDSDPOUT,Cloud cover (%),sensor_repository_16785
TGDSDPOUT,Collection Method,sensor_repository_16683
TGDSDPOUT,Conductivity @ 25 deg C (uS/cm),sensor_repository_16693
TGDSDPOUT,Depth (m),sensor_repository_16686
TGDSDPOUT,Depth _s (m),sensor_repository_16685
TGDSDPOUT,Depth measuring point,sensor_repository_16684
TGDSDPOUT,Depth To (m),sensor_repository_16687
TGDSDPOUT,Dissolved Oxygen (% saturation),sensor_repository_16702
TGDSDPOUT,Dissolved Oxygen (mg/L),sensor_repository_16699
TGDSDPOUT,Flow status,sensor_repository_16787
TGDSDPOUT,N (sum sol org) {DON} (ug/L),sensor_repository_16725
TGDSDPOUT,N (sum sol ox) {NOx-N TON} (ug/L),sensor_repository_16719
TGDSDPOUT,N (tot kjel) {TKN} (ug/L),sensor_repository_16728
TGDSDPOUT,N (tot) {TN pTN} (ug/L),sensor_repository_16716
TGDSDPOUT,NH3-N/NH4-N (sol) (ug/L),sensor_repository_16722
TGDSDPOUT,NO2-N (sol) (ug/L),sensor_repository_16731
TGDSDPOUT,NO3-N (sol) (ug/L),sensor_repository_16734
TGDSDPOUT,Null reading,sensor_repository_16783
TGDSDPOUT,P (tot) {TP pTP} (ug/L),sensor_repository_16737
TGDSDPOUT,pH,sensor_repository_16704
TGDSDPOUT,Phaeophytin a (by vol) (mg/L),sensor_repository_16769
TGDSDPOUT,Phycocyanin (insitu) {BGA-PC} (RFU),sensor_repository_16781
TGDSDPOUT,Phycocyanin (insitu) {BGA-PC} (ug/L),sensor_repository_16778
TGDSDPOUT,PO4-P (sol react) {SRP FRP} (ug/L),sensor_repository_16740
TGDSDPOUT,Program Code,sensor_repository_16681
TGDSDPOUT,Program Site Ref,sensor_repository_16680
TGDSDPOUT,Salinity (ppt),sensor_repository_16690
TGDSDPOUT,Sample Type,sensor_repository_16682
TGDSDPOUT,Secchi depth (m),sensor_repository_16710
TGDSDPOUT,Security Level,sensor_repository_16688
TGDSDPOUT,SiO2 (sol react) (ug/L),sensor_repository_16749
TGDSDPOUT,SiO2-Si (sol react) (ug/L),sensor_repository_16752
TGDSDPOUT,Site Ref,sensor_repository_16679
TGDSDPOUT,Suspended Solids (Total) {TSS} (mg/L),sensor_repository_16755
TGDSDPOUT,Temperature (deg C),sensor_repository_16696
TGDSDPOUT,Tide status,sensor_repository_16788
TGDSDPOUT,Turbidity (NTU),sensor_repository_16707
TGDSDPOUT,Water level (SLE) (m),sensor_repository_16790
TGDSDPOUT,Wind direction (°),sensor_repository_16793
TGDSDPOUT,Wind speed (knot),sensor_repository_16796
WANDC,Alkalinity (tot) (CaCO3) (ug/L),sensor_repository_16981
WANDC,Bottom Depth (m),sensor_repository_16951
WANDC,C (sol org) {DOC as NPOC} (ug/L),sensor_repository_16984
WANDC,Chlorophyll a (by vol) (mg/L),sensor_repository_16995
WANDC,Chlorophyll a (in situ) (RFU),sensor_repository_17013
WANDC,Chlorophyll a (in situ) (ug/L),sensor_repository_17010
WANDC,Chlorophyll b (by vol) (mg/L),sensor_repository_16998
WANDC,Chlorophyll c (by vol) (mg/L),sensor_repository_17001
WANDC,Chlorophyll sample volume (mL),sensor_repository_17004
WANDC,Cloud cover (%),sensor_repository_17023
WANDC,Collection Method,sensor_repository_16921
WANDC,Conductivity @ 25 deg C (uS/cm),sensor_repository_16931
WANDC,Depth (m),sensor_repository_16924
WANDC,Depth _s (m),sensor_repository_16923
WANDC,Depth measuring point,sensor_repository_16922
WANDC,Depth To (m),sensor_repository_16925
WANDC,Dissolved Oxygen (% saturation),sensor_repository_16940
WANDC,Dissolved Oxygen (mg/L),sensor_repository_16937
WANDC,Flow status,sensor_repository_17025
WANDC,N (sum sol org) {DON} (ug/L),sensor_repository_16963
WANDC,N (sum sol ox) {NOx-N TON} (ug/L),sensor_repository_16957
WANDC,N (tot kjel) {TKN} (ug/L),sensor_repository_16966
WANDC,N (tot) {TN pTN} (ug/L),sensor_repository_16954
WANDC,NH3-N/NH4-N (sol) (ug/L),sensor_repository_16960
WANDC,NO2-N (sol) (ug/L),sensor_repository_16969
WANDC,NO3-N (sol) (ug/L),sensor_repository_16972
WANDC,Null reading,sensor_repository_17021
WANDC,P (tot) {TP pTP} (ug/L),sensor_repository_16975
WANDC,pH,sensor_repository_16942
WANDC,Phaeophytin a (by vol) (mg/L),sensor_repository_17007
WANDC,Phycocyanin (insitu) {BGA-PC} (RFU),sensor_repository_17019
WANDC,Phycocyanin (insitu) {BGA-PC} (ug/L),sensor_repository_17016
WANDC,PO4-P (sol react) {SRP FRP} (ug/L),sensor_repository_16978
WANDC,Program Code,sensor_repository_16919
WANDC,Program Site Ref,sensor_repository_16918
WANDC,Salinity (ppt),sensor_repository_16928
WANDC,Sample Type,sensor_repository_16920
WANDC,Secchi depth (m),sensor_repository_16948
WANDC,Security Level,sensor_repository_16926
WANDC,SiO2 (sol react) (ug/L),sensor_repository_16987
WANDC,SiO2-Si (sol react) (ug/L),sensor_repository_16990
WANDC,Site Ref,sensor_repository_16917
WANDC,Suspended Solids (Total) {TSS} (mg/L),sensor_repository_16993
WANDC,Temperature (deg C),sensor_repository_16934
WANDC,Tide status,sensor_repository_17026
WANDC,Turbidity (NTU),sensor_repository_16945
WANDC,Water level (SLE) (m),sensor_repository_17028
WANDC,Wind direction (°),sensor_repository_17031
WANDC,Wind speed (knot),sensor_repository_17034
WILMD,Alkalinity (tot) (CaCO3) (ug/L),sensor_repository_17219
WILMD,Bottom Depth (m),sensor_repository_17189
WILMD,C (sol org) {DOC as NPOC} (ug/L),sensor_repository_17222
WILMD,Chlorophyll a (by vol) (mg/L),sensor_repository_17233
WILMD,Chlorophyll a (in situ) (RFU),sensor_repository_17251
WILMD,Chlorophyll a (in situ) (ug/L),sensor_repository_17248
WILMD,Chlorophyll b (by vol) (mg/L),sensor_repository_17236
WILMD,Chlorophyll c (by vol) (mg/L),sensor_repository_17239
WILMD,Chlorophyll sample volume (mL),sensor_repository_17242
WILMD,Cloud cover (%),sensor_repository_17261
WILMD,Collection Method,sensor_repository_17159
WILMD,Conductivity @ 25 deg C (uS/cm),sensor_repository_17169
WILMD,Depth (m),sensor_repository_17162
WILMD,Depth _s (m),sensor_repository_17161
WILMD,Depth measuring point,sensor_repository_17160
WILMD,Depth To (m),sensor_repository_17163
WILMD,Dissolved Oxygen (% saturation),sensor_repository_17178
WILMD,Dissolved Oxygen (mg/L),sensor_repository_17175
WILMD,Flow status,sensor_repository_17263
WILMD,N (sum sol org) {DON} (ug/L),sensor_repository_17201
WILMD,N (sum sol ox) {NOx-N TON} (ug/L),sensor_repository_17195
WILMD,N (tot kjel) {TKN} (ug/L),sensor_repository_17204
WILMD,N (tot) {TN pTN} (ug/L),sensor_repository_17192
WILMD,NH3-N/NH4-N (sol) (ug/L),sensor_repository_17198
WILMD,NO2-N (sol) (ug/L),sensor_repository_17207
WILMD,NO3-N (sol) (ug/L),sensor_repository_17210
WILMD,Null reading,sensor_repository_17259
WILMD,P (tot) {TP pTP} (ug/L),sensor_repository_17213
WILMD,pH,sensor_repository_17180
WILMD,Phaeophytin a (by vol) (mg/L),sensor_repository_17245
WILMD,Phycocyanin (insitu) {BGA-PC} (RFU),sensor_repository_17257
WILMD,Phycocyanin (insitu) {BGA-PC} (ug/L),sensor_repository_17254
WILMD,PO4-P (sol react) {SRP FRP} (ug/L),sensor_repository_17216
WILMD,Program Code,sensor_repository_17157
WILMD,Program Site Ref,sensor_repository_17156
WILMD,Salinity (ppt),sensor_repository_17166
WILMD,Sample Type,sensor_repository_17158
WILMD,Secchi depth (m),sensor_repository_17186
WILMD,Security Level,sensor_repository_17164
WILMD,SiO2 (sol react) (ug/L),sensor_repository_17225
WILMD,SiO2-Si (sol react) (ug/L),sensor_repository_17228
WILMD,Site Ref,sensor_repository_17155
WILMD,Suspended Solids (Total) {TSS} (mg/L),sensor_repository_17231
WILMD,Temperature (deg C),sensor_repository_17172
WILMD,Tide status,sensor_repository_17264
WILMD,Turbidity (NTU),sensor_repository_17183
WILMD,Water level (SLE) (m),sensor_repository_17266
WILMD,Wind direction (°),sensor_repository_17269
WILMD,Wind speed (knot),sensor_repository_17272
YULEB,Alkalinity (tot) (CaCO3) (ug/L),sensor_repository_17457
YULEB,Bottom Depth (m),sensor_repository_17427
YULEB,C (sol org) {DOC as NPOC} (ug/L),sensor_repository_17460
YULEB,Chlorophyll a (by vol) (mg/L),sensor_repository_17471
YULEB,Chlorophyll a (in situ) (RFU),sensor_repository_17489
YULEB,Chlorophyll a (in situ) (ug/L),sensor_repository_17486
YULEB,Chlorophyll b (by vol) (mg/L),sensor_repository_17474
YULEB,Chlorophyll c (by vol) (mg/L),sensor_repository_17477
YULEB,Chlorophyll sample volume (mL),sensor_repository_17480
YULEB,Cloud cover (%),sensor_repository_17499
YULEB,Collection Method,sensor_repository_17397
YULEB,Conductivity @ 25 deg C (uS/cm),sensor_repository_17407
YULEB,Depth (m),sensor_repository_17400
YULEB,Depth _s (m),sensor_repository_17399
YULEB,Depth measuring point,sensor_repository_17398
YULEB,Depth To (m),sensor_repository_17401
YULEB,Dissolved Oxygen (% saturation),sensor_repository_17416
YULEB,Dissolved Oxygen (mg/L),sensor_repository_17413
YULEB,Flow status,sensor_repository_17501
YULEB,N (sum sol org) {DON} (ug/L),sensor_repository_17439
YULEB,N (sum sol ox) {NOx-N TON} (ug/L),sensor_repository_17433
YULEB,N (tot kjel) {TKN} (ug/L),sensor_repository_17442
YULEB,N (tot) {TN pTN} (ug/L),sensor_repository_17430
YULEB,NH3-N/NH4-N (sol) (ug/L),sensor_repository_17436
YULEB,NO2-N (sol) (ug/L),sensor_repository_17445
YULEB,NO3-N (sol) (ug/L),sensor_repository_17448
YULEB,Null reading,sensor_repository_17497
YULEB,P (tot) {TP pTP} (ug/L),sensor_repository_17451
YULEB,pH,sensor_repository_17418
YULEB,Phaeophytin a (by vol) (mg/L),sensor_repository_17483
YULEB,Phycocyanin (insitu) {BGA-PC} (RFU),sensor_repository_17495
YULEB,Phycocyanin (insitu) {BGA-PC} (ug/L),sensor_repository_17492
YULEB,PO4-P (sol react) {SRP FRP} (ug/L),sensor_repository_17454
YULEB,Program Code,sensor_repository_17395
YULEB,Program Site Ref,sensor_repository_17394
YULEB,Salinity (ppt),sensor_repository_17404
YULEB,Sample Type,sensor_repository_17396
YULEB,Secchi depth (m),sensor_repository_17424
YULEB,Security Level,sensor_repository_17402
YULEB,SiO2 (sol react) (ug/L),sensor_repository_17463
YULEB,SiO2-Si (sol react) (ug/L),sensor_repository_17466
YULEB,Site Ref,sensor_repository_17393
YULEB,Suspended Solids (Total) {TSS} (mg/L),sensor_repository_17469
YULEB,Temperature (deg C),sensor_repository_17410
YULEB,Tide status,sensor_repository_17502
YULEB,Turbidity (NTU),sensor_repository_17421
YULEB,Water level (SLE) (m),sensor_repository_17504
YULEB,Wind direction (°),sensor_repository_17507
YULEB,Wind speed (knot),sensor_repository_17510
BAYMD,N (tot kjel) {TKN} (ug/L),sensor_repository_01972
BAYMD,N (tot) {TN pTN} (ug/L),sensor_repository_01960
BAYMD,NH3-N/NH4-N (sol) (ug/L),sensor_repository_01966
BAYMD2,NH3-N/NH4-N (sol) (ug/L),sensor_repository_84802
HELENR2,NH3-N/NH4-N (sol) (ug/L),sensor_repository_85040
BAYMD2,NO2-N (sol) (ug/L),sensor_repository_84811
HELENR2,NO2-N (sol) (ug/L),sensor_repository_85049
BAYMD,NO2-N (sol) (ug/L),sensor_repository_01975
BAYMD2,NO3-N (sol) (ug/L),sensor_repository_84814
HELENR2,NO3-N (sol) (ug/L),sensor_repository_85052
BAYMD,NO3-N (sol) (ug/L),sensor_repository_01978
BAYMD,Null reading,sensor_repository_02027
BAYMD2,P (tot) {TP pTP} (ug/L),sensor_repository_84817
HELENR2,P (tot) {TP pTP} (ug/L),sensor_repository_85055
BAYMD,P (tot) {TP pTP} (ug/L),sensor_repository_01981
BAYMD,pH,sensor_repository_01948
BAYMD2,pH,sensor_repository_84784
HELENR2,pH,sensor_repository_85022
BAYMD2,Phaeophytin a (by vol) (mg/L),sensor_repository_84849
HELENR2,Phaeophytin a (by vol) (mg/L),sensor_repository_85087
BAYMD,Phaeophytin a (by vol) (mg/L),sensor_repository_02013
BAYMD2,Phycocyanin (insitu) {BGA-PC} (ug/L),sensor_repository_84858
HELENR2,Phycocyanin (insitu) {BGA-PC} (ug/L),sensor_repository_85096
BAYMD,Phycocyanin (insitu) {BGA-PC} (RFU),sensor_repository_02025
BAYMD2,Phycocyanin (insitu) {BGA-PC} (RFU),sensor_repository_84861
HELENR2,Phycocyanin (insitu) {BGA-PC} (RFU),sensor_repository_85099
BAYMD,Phycocyanin (insitu) {BGA-PC} (ug/L),sensor_repository_02022
BAYMD2,PO4-P (sol react) {SRP FRP} (ug/L),sensor_repository_84820
HELENR2,PO4-P (sol react) {SRP FRP} (ug/L),sensor_repository_85058
BAYMD,PO4-P (sol react) {SRP FRP} (ug/L),sensor_repository_01984
BAYMD,Program Code,sensor_repository_01925
BAYMD,Program Site Ref,sensor_repository_01924
BAYMD,Salinity (ppt),sensor_repository_01934
BAYMD2,Salinity (ppt),sensor_repository_84770
HELENR2,Salinity (ppt),sensor_repository_85008
BAYMD,Sample Type,sensor_repository_01926
BAYMD,Secchi depth (m),sensor_repository_01954
BAYMD,Security Level,sensor_repository_01932
BAYMD2,SiO2 (sol react) (ug/L),sensor_repository_84829
HELENR2,SiO2 (sol react) (ug/L),sensor_repository_85067
BAYMD,SiO2 (sol react) (ug/L),sensor_repository_01993
BAYMD2,SiO2-Si (sol react) (ug/L),sensor_repository_84832
HELENR2,SiO2-Si (sol react) (ug/L),sensor_repository_85070
BAYMD,SiO2-Si (sol react) (ug/L),sensor_repository_01996
BAYMD,Site Ref,sensor_repository_01923
BAYMD2,Suspended Solids (Total) {TSS} (mg/L),sensor_repository_84835
HELENR2,Suspended Solids (Total) {TSS} (mg/L),sensor_repository_85073
BAYMD,Suspended Solids (Total) {TSS} (mg/L),sensor_repository_01999
BAYMD2,Temperature (deg C),sensor_repository_84776
HELENR2,Temperature (deg C),sensor_repository_85014
BAYMD,Temperature (deg C),sensor_repository_01940
BAYMD,Tide status,sensor_repository_02032
BAYMD2,Tide status,sensor_repository_84868
HELENR2,Tide status,sensor_repository_85106
BAYMD2,N (tot) {TN pTN} (ug/L),sensor_repository_84796
HELENR2,N (tot) {TN pTN} (ug/L),sensor_repository_85034
BAYMD,Turbidity (NTU),sensor_repository_01951
BAYMD2,Turbidity (NTU),sensor_repository_84787
HELENR2,Turbidity (NTU),sensor_repository_85025
BAYMD2,Water level (SLE) (m),sensor_repository_84870
HELENR2,Water level (SLE) (m),sensor_repository_85108
BAYMD,Water level (SLE) (m),sensor_repository_02034
BAYMD,Wind direction (°),sensor_repository_02037
